"region","name","initial","min","max","discrete","include"
"south_east","p_G_D",0.0336249750664874,0,1,FALSE,TRUE
"south_east","p_G_D_CHR",0.375032067009702,0,1,FALSE,TRUE
"south_east","p_H",0.404867896745714,0,1,FALSE,TRUE
"south_east","p_H_2",0.949706639960544,0,1,FALSE,TRUE
"south_east","p_H_3",0.938647652771641,0,1,FALSE,TRUE
"south_east","p_H_D",0.406665129917211,0,1,FALSE,TRUE
"south_east","p_ICU",0.169636361772293,0,1,FALSE,TRUE
"south_east","p_ICU_2",0.116939970922385,0,1,FALSE,TRUE
"south_east","p_ICU_D",0.577814874232621,0,1,FALSE,TRUE
"south_east","p_NC",0.00459665519073446,0,1,FALSE,TRUE
"south_east","p_NC_weekend",0.00259193013929797,0,1,FALSE,TRUE
"south_east","p_W_D",0.234632809607033,0,1,FALSE,TRUE
"south_east","rho_pillar2_tests",0.00334495174824367,0,1,FALSE,TRUE
"south_east","start_date",20,1,75,TRUE,TRUE
"south_east","strain_seed_date",453,433,517,TRUE,TRUE
"south_east","strain_transmission_2",1.51137518874457,0,3,FALSE,TRUE
"south_west","alpha_D",0.257712942619151,0,1,FALSE,TRUE
"south_west","alpha_H",0.00396548168251065,0,1,FALSE,TRUE
"south_west","beta1",0.112571626143519,0,1,FALSE,TRUE
"south_west","beta10",0.0553953505965723,0,1,FALSE,TRUE
"south_west","beta11",0.0393972136964687,0,1,FALSE,TRUE
"south_west","beta12",0.0368621412939455,0,1,FALSE,TRUE
"south_west","beta13",0.0292964612149942,0,1,FALSE,TRUE
"south_west","beta14",0.0700585877348021,0,1,FALSE,TRUE
"south_west","beta15",0.058830736545565,0,1,FALSE,TRUE
"south_west","beta16",0.0360380856654843,0,1,FALSE,TRUE
"south_west","beta17",0.0396440855545319,0,1,FALSE,TRUE
"south_west","beta18",0.0547828457038415,0,1,FALSE,TRUE
"south_west","beta19",0.0476961051567849,0,1,FALSE,TRUE
"south_west","beta2",0.022075837962049,0,1,FALSE,TRUE
"south_west","beta20",0.0392864097100625,0,1,FALSE,TRUE
"south_west","beta21",0.0701930114875735,0,1,FALSE,TRUE
"south_west","beta22",0.0641265978640698,0,1,FALSE,TRUE
"south_west","beta23",0.0838370541287467,0,1,FALSE,TRUE
"south_west","beta24",0.0317172623285941,0,1,FALSE,TRUE
"south_west","beta3",0.0299258272953739,0,1,FALSE,TRUE
"south_west","beta4",0.0146265028556979,0,1,FALSE,TRUE
"south_west","beta5",0.0240284119588479,0,1,FALSE,TRUE
"south_west","beta6",0.0372441246685691,0,1,FALSE,TRUE
"south_west","beta7",0.0343949514243874,0,1,FALSE,TRUE
"south_west","beta8",0.0520821631842081,0,1,FALSE,TRUE
"south_west","beta9",0.0542212209726972,0,1,FALSE,TRUE
"south_west","eps",0.294469655909752,0,1,FALSE,TRUE
"south_west","m_CHR",7.154876422534e-06,0,1,FALSE,TRUE
"south_west","m_CHW",5.79780318801793e-06,0,1,FALSE,TRUE
"south_west","mu_D",0.402216982699874,0,1,FALSE,TRUE
"south_west","mu_D_2",0.816236713334827,0,1,FALSE,TRUE
"south_west","mu_gamma_H",0.772529853887683,0,2,FALSE,TRUE
"south_west","mu_gamma_H_2",0.67718688301542,0,2,FALSE,TRUE
"south_west","mu_gamma_H_3",0.392533334769461,0,2,FALSE,TRUE
"south_west","p_G_D",0.0507791710222225,0,1,FALSE,TRUE
"south_west","p_G_D_CHR",0.310005360691293,0,1,FALSE,TRUE
"south_west","p_H",0.267943995563654,0,1,FALSE,TRUE
"south_west","p_H_2",0.800145192502807,0,1,FALSE,TRUE
"south_west","p_H_3",0.959501224861287,0,1,FALSE,TRUE
"south_west","p_H_D",0.349138151482434,0,1,FALSE,TRUE
"south_west","p_ICU",0.161716748568681,0,1,FALSE,TRUE
"south_west","p_ICU_2",0.0926626104203908,0,1,FALSE,TRUE
"south_west","p_ICU_D",0.334378598878862,0,1,FALSE,TRUE
"south_west","p_NC",0.00509367839048088,0,1,FALSE,TRUE
"south_west","p_NC_weekend",0.00258068533358186,0,1,FALSE,TRUE
"south_west","p_W_D",0.438697898121027,0,1,FALSE,TRUE
"south_west","rho_pillar2_tests",0.00310802391492491,0,1,FALSE,TRUE
"south_west","start_date",36,1,75,TRUE,TRUE
"south_west","strain_seed_date",456,433,517,TRUE,TRUE
"south_west","strain_transmission_2",1.51940145650825,0,3,FALSE,TRUE
