"date","region","vaccine","age_band_min","age_band_max","first_dose","second_dose"
2021-04-27,"London",NA,65,69,0,0
2021-04-27,"London",NA,70,74,0,0
2021-04-27,"London",NA,75,79,0,0
2021-04-27,"London",NA,NA,NA,0,0
2021-04-27,"Midlands","AZ",0,4,0,0
2021-04-27,"Midlands","AZ",15,19,14,90
2021-04-27,"Midlands","AZ",20,24,61,408
2021-04-27,"Midlands","AZ",25,29,69,512
2021-04-27,"Midlands","AZ",30,34,381,613
2021-04-27,"Midlands","AZ",35,39,454,786
2021-04-27,"Midlands","AZ",40,44,6217,1006
2021-04-27,"Midlands","AZ",45,49,3802,1203
2021-04-27,"Midlands","AZ",50,54,287,1666
2021-04-27,"Midlands","AZ",55,59,173,1948
2021-04-27,"Midlands","AZ",60,64,88,2370
2021-04-27,"Midlands","AZ",65,69,70,8491
2021-04-27,"Midlands","AZ",70,74,57,14327
2021-04-27,"Midlands","AZ",75,79,26,2558
2021-04-27,"Midlands","AZ",80,120,46,1789
2021-04-27,"Midlands","Moderna",15,19,0,0
2021-04-27,"Midlands","Moderna",20,24,22,0
2021-04-27,"Midlands","Moderna",25,29,45,0
2021-04-27,"Midlands","Moderna",30,34,0,0
2021-04-27,"Midlands","Moderna",35,39,13,0
2021-04-27,"Midlands","Moderna",40,44,252,0
2021-04-27,"Midlands","Moderna",45,49,351,0
2021-04-27,"Midlands","Moderna",50,54,11,0
2021-04-27,"Midlands","Moderna",55,59,12,0
2021-04-27,"Midlands","Moderna",60,64,0,0
2021-04-27,"Midlands","Moderna",65,69,0,0
2021-04-27,"Midlands","Moderna",70,74,0,0
2021-04-27,"Midlands","Moderna",75,79,0,0
2021-04-27,"Midlands","Pfizer",15,19,63,104
2021-04-27,"Midlands","Pfizer",20,24,197,343
2021-04-27,"Midlands","Pfizer",25,29,162,364
2021-04-27,"Midlands","Pfizer",30,34,132,398
2021-04-27,"Midlands","Pfizer",35,39,166,538
2021-04-27,"Midlands","Pfizer",40,44,431,588
2021-04-27,"Midlands","Pfizer",45,49,149,688
2021-04-27,"Midlands","Pfizer",50,54,31,914
2021-04-27,"Midlands","Pfizer",55,59,31,1036
2021-04-27,"Midlands","Pfizer",60,64,17,1211
2021-04-27,"Midlands","Pfizer",65,69,17,7998
2021-04-27,"Midlands","Pfizer",70,74,0,5276
2021-04-27,"Midlands","Pfizer",75,79,0,1063
2021-04-27,"Midlands","Pfizer",80,120,0,294
2021-04-27,"Midlands",NA,15,19,0,0
2021-04-27,"Midlands",NA,20,24,0,0
2021-04-27,"Midlands",NA,35,39,0,0
2021-04-27,"Midlands",NA,40,44,0,0
2021-04-27,"Midlands",NA,45,49,0,0
2021-04-27,"Midlands",NA,50,54,0,0
2021-04-27,"Midlands",NA,55,59,0,10
2021-04-27,"Midlands",NA,60,64,0,0
2021-04-27,"Midlands",NA,65,69,0,0
2021-04-27,"North East and Yorkshire","AZ",15,19,11,111
2021-04-27,"North East and Yorkshire","AZ",20,24,40,426
2021-04-27,"North East and Yorkshire","AZ",25,29,57,567
2021-04-27,"North East and Yorkshire","AZ",30,34,628,690
2021-04-27,"North East and Yorkshire","AZ",35,39,1086,804
2021-04-27,"North East and Yorkshire","AZ",40,44,4118,828
2021-04-27,"North East and Yorkshire","AZ",45,49,3607,1012
2021-04-27,"North East and Yorkshire","AZ",50,54,364,1974
2021-04-27,"North East and Yorkshire","AZ",55,59,199,1999
2021-04-27,"North East and Yorkshire","AZ",60,64,87,2270
2021-04-27,"North East and Yorkshire","AZ",65,69,55,7467
2021-04-27,"North East and Yorkshire","AZ",70,74,33,11122
2021-04-27,"North East and Yorkshire","AZ",75,79,17,1901
2021-04-27,"North East and Yorkshire","AZ",80,120,33,1318
2021-04-27,"North East and Yorkshire","Moderna",15,19,21,0
2021-04-27,"North East and Yorkshire","Moderna",20,24,99,0
2021-04-27,"North East and Yorkshire","Moderna",25,29,103,0
2021-04-27,"North East and Yorkshire","Moderna",30,34,47,0
2021-04-27,"North East and Yorkshire","Moderna",35,39,46,0
2021-04-27,"North East and Yorkshire","Moderna",40,44,489,0
2021-04-27,"North East and Yorkshire","Moderna",45,49,690,0
2021-04-27,"North East and Yorkshire","Moderna",50,54,26,0
2021-04-27,"North East and Yorkshire","Moderna",55,59,18,0
2021-04-27,"North East and Yorkshire","Moderna",60,64,0,0
2021-04-27,"North East and Yorkshire","Moderna",65,69,0,0
2021-04-27,"North East and Yorkshire","Moderna",70,74,0,0
2021-04-27,"North East and Yorkshire","Moderna",80,120,0,0
2021-04-27,"North East and Yorkshire","Pfizer",15,19,97,191
2021-04-27,"North East and Yorkshire","Pfizer",20,24,94,367
2021-04-27,"North East and Yorkshire","Pfizer",25,29,110,468
2021-04-27,"North East and Yorkshire","Pfizer",30,34,27,538
2021-04-27,"North East and Yorkshire","Pfizer",35,39,30,576
2021-04-27,"North East and Yorkshire","Pfizer",40,44,51,618
2021-04-27,"North East and Yorkshire","Pfizer",45,49,23,751
2021-04-27,"North East and Yorkshire","Pfizer",50,54,10,1052
2021-04-27,"North East and Yorkshire","Pfizer",55,59,0,1370
2021-04-27,"North East and Yorkshire","Pfizer",60,64,0,1975
2021-04-27,"North East and Yorkshire","Pfizer",65,69,0,5529
2021-04-27,"North East and Yorkshire","Pfizer",70,74,0,3941
2021-04-27,"North East and Yorkshire","Pfizer",75,79,0,697
2021-04-27,"North East and Yorkshire","Pfizer",80,120,0,212
2021-04-27,"North East and Yorkshire",NA,15,19,0,0
2021-04-27,"North East and Yorkshire",NA,20,24,0,0
2021-04-27,"North East and Yorkshire",NA,25,29,0,0
2021-04-27,"North East and Yorkshire",NA,30,34,0,0
2021-04-27,"North East and Yorkshire",NA,35,39,0,0
2021-04-27,"North East and Yorkshire",NA,40,44,0,0
2021-04-27,"North East and Yorkshire",NA,45,49,0,0
2021-04-27,"North East and Yorkshire",NA,50,54,0,0
2021-04-27,"North East and Yorkshire",NA,55,59,0,0
2021-04-27,"North East and Yorkshire",NA,65,69,0,0
2021-04-27,"North East and Yorkshire",NA,60,64,0,0
2021-04-27,"North East and Yorkshire",NA,NA,NA,0,0
2021-04-27,"North West","AZ",15,19,0,101
2021-04-27,"North West","AZ",20,24,26,378
2021-04-27,"North West","AZ",25,29,33,481
2021-04-27,"North West","AZ",30,34,201,643
2021-04-27,"North West","AZ",35,39,309,708
2021-04-27,"North West","AZ",40,44,4752,868
2021-04-27,"North West","AZ",45,49,3101,1130
2021-04-27,"North West","AZ",50,54,218,1825
2021-04-27,"North West","AZ",55,59,140,2249
2021-04-27,"North West","AZ",60,64,78,3104
2021-04-27,"North West","AZ",65,69,73,7148
2021-04-27,"North West","AZ",70,74,46,8455
2021-04-27,"North West","AZ",75,79,19,1244
2021-04-27,"North West","AZ",80,120,40,1131
2021-04-27,"North West","Moderna",15,19,0,0
2021-04-27,"North West","Moderna",20,24,29,0
2021-04-27,"North West","Moderna",25,29,18,0
2021-04-27,"North West","Moderna",30,34,10,0
2021-04-27,"North West","Moderna",35,39,0,0
2021-04-27,"North West","Moderna",40,44,380,0
2021-04-27,"North West","Moderna",45,49,150,0
2021-04-27,"North West","Moderna",50,54,10,0
2021-04-27,"North West","Moderna",55,59,0,0
2021-04-27,"North West","Moderna",60,64,0,0
2021-04-27,"North West","Moderna",65,69,0,0
2021-04-27,"North West","Moderna",80,120,0,0
2021-04-27,"North West","Pfizer",15,19,74,140
2021-04-27,"North West","Pfizer",20,24,100,409
2021-04-27,"North West","Pfizer",25,29,174,491
2021-04-27,"North West","Pfizer",30,34,221,631
2021-04-27,"North West","Pfizer",35,39,233,720
2021-04-27,"North West","Pfizer",40,44,446,740
2021-04-27,"North West","Pfizer",45,49,133,920
2021-04-27,"North West","Pfizer",50,54,26,1395
2021-04-27,"North West","Pfizer",55,59,0,1755
2021-04-27,"North West","Pfizer",60,64,0,1973
2021-04-27,"North West","Pfizer",65,69,0,4872
2021-04-27,"North West","Pfizer",70,74,0,1416
2021-04-27,"North West","Pfizer",75,79,0,368
2021-04-27,"North West","Pfizer",80,120,0,371
2021-04-27,"North West",NA,30,34,0,0
2021-04-27,"North West",NA,35,39,0,0
2021-04-27,"North West",NA,40,44,0,0
2021-04-27,"North West",NA,15,19,0,0
2021-04-27,"North West",NA,45,49,0,0
2021-04-27,"North West",NA,50,54,0,0
2021-04-27,"North West",NA,55,59,0,0
2021-04-27,"North West",NA,NA,NA,0,0
2021-04-27,"Northern Ireland",NA,NA,NA,8364,11066
2021-04-27,"Scotland","AZ",16,19,0,48
2021-04-27,"Scotland","AZ",20,24,10,136
2021-04-27,"Scotland","AZ",25,29,25,171
2021-04-27,"Scotland","AZ",30,34,65,204
2021-04-27,"Scotland","AZ",35,39,95,275
2021-04-27,"Scotland","AZ",40,44,93,357
2021-04-27,"Scotland","AZ",45,49,277,487
2021-04-27,"Scotland","AZ",50,54,148,857
2021-04-27,"Scotland","AZ",55,59,90,1206
2021-04-27,"Scotland","AZ",60,64,66,1698
2021-04-27,"Scotland","AZ",65,69,36,7786
2021-04-27,"Scotland","AZ",70,74,20,6079
2021-04-27,"Scotland","AZ",75,79,13,3405
2021-04-27,"Scotland","AZ",80,120,24,2111
2021-04-27,"Scotland","Moderna",20,24,0,0
2021-04-27,"Scotland","Moderna",25,29,11,0
2021-04-27,"Scotland","Moderna",30,34,16,0
2021-04-27,"Scotland","Moderna",35,39,13,0
2021-04-27,"Scotland","Moderna",40,44,0,0
2021-04-27,"Scotland","Moderna",45,49,284,0
2021-04-27,"Scotland","Moderna",50,54,17,0
2021-04-27,"Scotland","Moderna",55,59,0,0
2021-04-27,"Scotland","Moderna",60,64,0,0
2021-04-27,"Scotland","Pfizer",16,19,88,40
2021-04-27,"Scotland","Pfizer",20,24,140,134
2021-04-27,"Scotland","Pfizer",25,29,208,157
2021-04-27,"Scotland","Pfizer",30,34,218,187
2021-04-27,"Scotland","Pfizer",35,39,227,216
2021-04-27,"Scotland","Pfizer",40,44,246,202
2021-04-27,"Scotland","Pfizer",45,49,4710,266
2021-04-27,"Scotland","Pfizer",50,54,338,380
2021-04-27,"Scotland","Pfizer",55,59,72,423
2021-04-27,"Scotland","Pfizer",60,64,40,400
2021-04-27,"Scotland","Pfizer",65,69,18,4843
2021-04-27,"Scotland","Pfizer",70,74,15,7131
2021-04-27,"Scotland","Pfizer",75,79,0,1320
2021-04-27,"Scotland","Pfizer",80,120,0,80
2021-04-27,"South East","AZ",15,19,0,90
2021-04-27,"South East","AZ",20,24,28,311
2021-04-27,"South East","AZ",25,29,40,427
2021-04-27,"South East","AZ",30,34,179,548
2021-04-27,"South East","AZ",35,39,246,598
2021-04-27,"South East","AZ",40,44,5800,679
2021-04-27,"South East","AZ",45,49,3983,975
2021-04-27,"South East","AZ",50,54,239,1504
2021-04-27,"South East","AZ",55,59,142,1532
2021-04-27,"South East","AZ",60,64,85,1952
2021-04-27,"South East","AZ",65,69,50,5627
2021-04-27,"South East","AZ",70,74,32,11981
2021-04-27,"South East","AZ",75,79,29,2922
2021-04-27,"South East","AZ",80,120,50,1786
2021-04-27,"South East","Moderna",15,19,18,0
2021-04-27,"South East","Moderna",20,24,33,0
2021-04-27,"South East","Moderna",25,29,43,0
2021-04-27,"South East","Moderna",30,34,24,0
2021-04-27,"South East","Moderna",35,39,16,0
2021-04-27,"South East","Moderna",40,44,113,0
2021-04-27,"South East","Moderna",45,49,1226,0
2021-04-27,"South East","Moderna",50,54,60,0
2021-04-27,"South East","Moderna",55,59,20,0
2021-04-27,"South East","Moderna",60,64,0,0
2021-04-27,"South East","Moderna",65,69,0,0
2021-04-27,"South East","Moderna",70,74,0,0
2021-04-27,"South East","Pfizer",15,19,32,79
2021-04-27,"South East","Pfizer",20,24,71,240
2021-04-27,"South East","Pfizer",25,29,57,273
2021-04-27,"South East","Pfizer",30,34,30,348
2021-04-27,"South East","Pfizer",35,39,24,356
2021-04-27,"South East","Pfizer",40,44,199,377
2021-04-27,"South East","Pfizer",45,49,128,456
2021-04-27,"South East","Pfizer",50,54,11,669
2021-04-27,"South East","Pfizer",55,59,0,832
2021-04-27,"South East","Pfizer",60,64,0,1841
2021-04-27,"South East","Pfizer",65,69,0,4500
2021-04-27,"South East","Pfizer",70,74,10,4185
2021-04-27,"South East","Pfizer",75,79,0,861
2021-04-27,"South East","Pfizer",80,120,0,334
2021-04-27,"South East",NA,35,39,0,0
2021-04-27,"South East","Pfizer",10,14,0,0
2021-04-27,"South East",NA,40,44,0,0
2021-04-27,"South East",NA,NA,NA,0,0
2021-04-27,"South West","AZ",15,19,0,76
2021-04-27,"South West","AZ",20,24,22,270
2021-04-27,"South West","AZ",25,29,22,284
2021-04-27,"South West","AZ",30,34,149,357
2021-04-27,"South West","AZ",35,39,172,422
2021-04-27,"South West","AZ",40,44,2853,481
2021-04-27,"South West","AZ",45,49,3465,663
2021-04-27,"South West","AZ",50,54,160,945
2021-04-27,"South West","AZ",55,59,76,1367
2021-04-27,"South West","AZ",60,64,42,1995
2021-04-27,"South West","AZ",65,69,43,4812
2021-04-27,"South West","AZ",70,74,25,10515
2021-04-27,"South West","AZ",75,79,11,1953
2021-04-27,"South West","AZ",80,120,17,1306
2021-04-27,"South West","Moderna",15,19,0,0
2021-04-27,"South West","Moderna",20,24,0,0
2021-04-27,"South West","Moderna",25,29,0,0
2021-04-27,"South West","Moderna",30,34,0,0
2021-04-27,"South West","Moderna",35,39,0,0
2021-04-27,"South West","Moderna",40,44,267,0
2021-04-27,"South West","Moderna",45,49,159,0
2021-04-27,"South West","Moderna",50,54,0,0
2021-04-27,"South West","Moderna",55,59,0,0
2021-04-27,"South West","Moderna",60,64,0,0
2021-04-27,"South West","Moderna",65,69,0,0
2021-04-27,"South West","Moderna",75,79,0,0
2021-04-27,"South West","Pfizer",15,19,19,40
2021-04-27,"South West","Pfizer",20,24,44,104
2021-04-27,"South West","Pfizer",25,29,36,168
2021-04-27,"South West","Pfizer",30,34,23,152
2021-04-27,"South West","Pfizer",35,39,33,198
2021-04-27,"South West","Pfizer",40,44,74,208
2021-04-27,"South West","Pfizer",45,49,781,254
2021-04-27,"South West","Pfizer",50,54,22,379
2021-04-27,"South West","Pfizer",55,59,0,498
2021-04-27,"South West","Pfizer",60,64,0,670
2021-04-27,"South West","Pfizer",65,69,0,4034
2021-04-27,"South West","Pfizer",75,79,0,251
2021-04-27,"South West",NA,25,29,0,0
2021-04-27,"South West","Pfizer",70,74,0,1386
2021-04-27,"South West","Pfizer",80,120,0,76
2021-04-27,"South West",NA,30,34,0,0
2021-04-27,"South West",NA,35,39,0,0
2021-04-27,"South West",NA,40,44,0,0
2021-04-27,"South West",NA,45,49,0,0
2021-04-27,"South West",NA,50,54,0,0
2021-04-27,"South West",NA,55,59,0,12
2021-04-27,"South West",NA,60,64,0,0
2021-04-27,"South West",NA,65,69,0,0
2021-04-27,"South West",NA,70,74,0,0
2021-04-27,"South West",NA,80,120,0,0
2021-04-27,"South West",NA,NA,NA,0,0
2021-04-27,"Unknown_England","AZ",25,29,0,0
2021-04-27,"Unknown_England","AZ",30,34,0,0
2021-04-27,"Unknown_England","AZ",35,39,0,0
2021-04-27,"Unknown_England","AZ",40,44,42,0
2021-04-27,"Unknown_England","AZ",45,49,11,0
2021-04-27,"Unknown_England","AZ",50,54,0,0
2021-04-27,"Unknown_England","AZ",70,74,0,34
2021-04-27,"Unknown_England","Moderna",20,24,0,0
2021-04-27,"Unknown_England","Moderna",30,34,0,0
2021-04-27,"Unknown_England","Moderna",40,44,0,0
2021-04-27,"Unknown_England","Moderna",45,49,0,0
2021-04-27,"Unknown_England","Moderna",55,59,0,0
2021-04-27,"Unknown_England","Pfizer",20,24,0,0
2021-04-27,"Unknown_England","Pfizer",25,29,0,0
2021-04-27,"Unknown_England","Pfizer",30,34,0,0
2021-04-27,"Unknown_England","Pfizer",45,49,0,0
2021-04-27,"Unknown_England","AZ",15,19,0,0
2021-04-27,"Unknown_England","AZ",20,24,0,0
2021-04-27,"Unknown_England","AZ",55,59,0,0
2021-04-27,"Unknown_England","AZ",60,64,0,0
2021-04-27,"Unknown_England","AZ",65,69,0,15
2021-04-27,"Unknown_England","AZ",75,79,0,0
2021-04-27,"Unknown_England","AZ",80,120,0,0
2021-04-27,"Unknown_England","Pfizer",35,39,0,0
2021-04-27,"Unknown_England","Pfizer",40,44,0,0
2021-04-27,"Unknown_England","Pfizer",50,54,0,0
2021-04-27,"Unknown_England","Pfizer",55,59,0,0
2021-04-27,"Unknown_England","Pfizer",60,64,0,0
2021-04-27,"Unknown_England","Pfizer",65,69,0,20
2021-04-27,"Unknown_England","Pfizer",70,74,0,0
2021-04-27,"Unknown_England","Pfizer",80,120,0,0
2021-04-27,"Unknown_England",NA,NA,NA,0,0
2021-04-27,"Wales","AZ",15,19,0,23
2021-04-27,"Wales","AZ",20,24,10,89
2021-04-27,"Wales","AZ",25,29,25,117
2021-04-27,"Wales","AZ",30,34,559,168
2021-04-27,"Wales","AZ",35,39,1500,231
2021-04-27,"Wales","AZ",40,44,630,252
2021-04-27,"Wales","AZ",45,49,1764,381
2021-04-27,"Wales","AZ",50,54,140,497
2021-04-27,"Wales","AZ",55,59,107,740
2021-04-27,"Wales","AZ",60,64,43,1101
2021-04-27,"Wales","AZ",65,69,26,2469
2021-04-27,"Wales","AZ",70,74,15,5154
2021-04-27,"Wales","AZ",75,79,18,2092
2021-04-27,"Wales","AZ",80,120,22,1665
2021-04-27,"Wales","Moderna",15,19,0,0
2021-04-27,"Wales","Moderna",20,24,0,0
2021-04-27,"Wales","Moderna",25,29,0,0
2021-04-27,"Wales","Moderna",30,34,0,0
2021-04-27,"Wales","Moderna",35,39,0,0
2021-04-27,"Wales","Moderna",40,44,11,0
2021-04-27,"Wales","Moderna",45,49,298,0
2021-04-27,"Wales","Moderna",50,54,0,0
2021-04-27,"Wales","Moderna",55,59,0,0
2021-04-27,"Wales","Moderna",60,64,0,0
2021-04-27,"Wales","Moderna",80,120,0,0
2021-04-27,"Wales","Pfizer",15,19,423,0
2021-04-27,"Wales","Pfizer",20,24,1252,18
2021-04-27,"Wales","Pfizer",25,29,2177,19
2021-04-27,"Wales","Pfizer",30,34,463,16
2021-04-27,"Wales","Pfizer",35,39,3965,18
2021-04-27,"Wales","Pfizer",40,44,1336,18
2021-04-27,"Wales","Pfizer",45,49,151,19
2021-04-27,"Wales","Pfizer",50,54,83,28
2021-04-27,"Wales","Pfizer",55,59,58,24
2021-04-27,"Wales","Pfizer",60,64,25,10
2021-04-27,"Wales","Pfizer",65,69,12,20
2021-04-27,"Wales","Pfizer",70,74,10,64
2021-04-27,"Wales","Pfizer",75,79,0,21
2021-04-27,"Wales","Pfizer",80,120,0,11
2021-04-27,"Wales","Moderna",75,79,0,0
2021-04-28,"East of England","AZ",15,19,0,83
2021-04-28,"East of England","AZ",20,24,16,324
2021-04-28,"East of England","AZ",25,29,37,419
2021-04-28,"East of England","AZ",30,34,221,490
2021-04-28,"East of England","AZ",35,39,270,609
2021-04-28,"East of England","AZ",40,44,6172,816
2021-04-28,"East of England","AZ",45,49,4791,1020
2021-04-28,"East of England","AZ",50,54,230,1382
2021-04-28,"East of England","AZ",55,59,117,1872
2021-04-28,"East of England","AZ",60,64,62,2618
2021-04-28,"East of England","AZ",65,69,66,7697
2021-04-28,"East of England","AZ",70,74,41,7263
2021-04-28,"East of England","AZ",75,79,30,1612
2021-04-28,"East of England","AZ",80,120,36,1204
2021-04-28,"East of England","Moderna",15,19,0,0
2021-04-28,"East of England","Moderna",20,24,13,0
2021-04-28,"East of England","Moderna",25,29,27,0
2021-04-28,"East of England","Moderna",30,34,0,0
2021-04-28,"East of England","Moderna",40,44,236,0
2021-04-28,"East of England","Moderna",45,49,36,0
2021-04-28,"East of England","Moderna",50,54,0,0
2021-04-28,"East of England","Moderna",55,59,0,0
2021-04-28,"East of England","Moderna",60,64,0,0
2021-04-28,"East of England","Pfizer",15,19,53,192
2021-04-28,"East of England","Pfizer",20,24,47,310
2021-04-28,"East of England","Pfizer",25,29,50,369
2021-04-28,"East of England","Pfizer",30,34,40,486
2021-04-28,"East of England","Pfizer",35,39,34,518
2021-04-28,"East of England","Pfizer",40,44,56,603
2021-04-28,"East of England","Pfizer",45,49,52,817
2021-04-28,"East of England","Pfizer",50,54,11,1185
2021-04-28,"East of England","Pfizer",55,59,14,1553
2021-04-28,"East of England","Pfizer",60,64,0,2635
2021-04-28,"East of England","Pfizer",65,69,0,8959
2021-04-28,"East of England","Pfizer",70,74,0,2520
2021-04-28,"East of England","Pfizer",80,120,0,544
2021-04-28,"East of England",NA,20,24,0,0
2021-04-28,"East of England",NA,25,29,0,0
2021-04-28,"East of England",NA,30,34,0,0
2021-04-28,"East of England",NA,45,49,0,0
2021-04-28,"East of England",NA,50,54,0,0
2021-04-28,"East of England",NA,55,59,0,0
2021-04-28,"East of England","Pfizer",75,79,0,784
2021-04-28,"East of England",NA,40,44,0,0
2021-04-28,"East of England",NA,60,64,0,0
2021-04-28,"East of England",NA,65,69,0,0
2021-04-28,"East of England",NA,NA,NA,0,0
2021-04-28,"London","AZ",0,4,0,0
2021-04-28,"London","AZ",15,19,11,105
2021-04-28,"London","AZ",20,24,46,333
2021-04-28,"London","AZ",25,29,115,579
2021-04-28,"London","AZ",30,34,536,689
2021-04-28,"London","AZ",35,39,1113,967
2021-04-28,"London","AZ",40,44,10757,1340
2021-04-28,"London","AZ",45,49,4170,1515
2021-04-28,"London","AZ",50,54,464,2126
2021-04-28,"London","AZ",55,59,316,2663
2021-04-28,"London","AZ",60,64,151,2656
2021-04-28,"London","AZ",65,69,123,2913
2021-04-28,"London","AZ",70,74,53,2025
2021-04-28,"London","AZ",75,79,37,728
2021-04-28,"London","AZ",80,120,59,1101
2021-04-28,"London","Moderna",15,19,17,0
2021-04-28,"London","Moderna",20,24,63,0
2021-04-28,"London","Moderna",25,29,101,0
2021-04-28,"London","Moderna",30,34,36,0
2021-04-28,"London","Moderna",35,39,30,0
2021-04-28,"London","Moderna",40,44,598,0
2021-04-28,"London","Moderna",45,49,184,0
2021-04-28,"London","Moderna",50,54,23,0
2021-04-28,"London","Moderna",55,59,14,0
2021-04-28,"London","Moderna",60,64,0,0
2021-04-28,"London","Moderna",65,69,0,0
2021-04-28,"London","Moderna",80,120,0,0
2021-04-28,"London","Pfizer",15,19,85,138
2021-04-28,"London","Pfizer",20,24,166,454
2021-04-28,"London","Pfizer",25,29,303,618
2021-04-28,"London","Pfizer",30,34,210,772
2021-04-28,"London","Pfizer",35,39,146,1010
2021-04-28,"London","Pfizer",40,44,347,1370
2021-04-28,"London","Pfizer",45,49,183,1652
2021-04-28,"London","Pfizer",50,54,54,2297
2021-04-28,"London","Pfizer",55,59,38,3222
2021-04-28,"London","Pfizer",60,64,23,3934
2021-04-28,"London","Pfizer",65,69,13,4257
2021-04-28,"London","Pfizer",70,74,10,815
2021-04-28,"London","Pfizer",75,79,0,457
2021-04-28,"London","Pfizer",80,120,0,375
2021-04-28,"London",NA,20,24,0,0
2021-04-28,"London",NA,25,29,0,0
2021-04-28,"London",NA,30,34,0,0
2021-04-28,"London",NA,35,39,0,0
2021-04-28,"London",NA,40,44,0,0
2021-04-28,"London",NA,45,49,0,0
2021-04-28,"London",NA,55,59,0,0
2021-04-28,"London",NA,NA,NA,0,0
2021-04-28,"Midlands","AZ",15,19,10,124
2021-04-28,"Midlands","AZ",20,24,38,453
2021-04-28,"Midlands","AZ",25,29,49,588
2021-04-28,"Midlands","AZ",30,34,295,726
2021-04-28,"Midlands","AZ",35,39,588,815
