"date","region","death3","death_chr","death_comm","ons_death_carehome","ons_death_noncarehome","phe_admissions","phe_occupied_mv_beds","phe_patients","react_positive","react_samples","pillar2_positives_pcr_all_over25","pillar2_negatives_total_pcr_over25","n_symp_delta_variant","n_symp_non_delta_variant","death_0","death_55","death_65","death_75","icu","general","admitted","new","all_admission","death2","pillar2_positives_over25","pillar2_negatives_over25","pillar2_positives","pillar2_negatives","positives","negatives","positives_over25","pillar2_positives_pcr_all","pillar2_negatives_total_pcr","pillar2_positives_symp_pcr_only","pillar2_positives_symp_pcr_only_over25","n_delta_variant","n_non_delta_variant"
"2021-05-12","north_east_and_yorkshire",6,NA,1,NA,NA,25,20,149,NA,NA,186,18307,11,65,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-13","north_east_and_yorkshire",NA,NA,1,NA,NA,9,17,132,NA,NA,172,20611,15,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-14","north_east_and_yorkshire",NA,NA,NA,1,NA,16,19,129,NA,NA,135,17567,13,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-15","north_east_and_yorkshire",1,NA,NA,NA,1,10,19,126,NA,NA,130,5810,4,39,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-16","north_east_and_yorkshire",1,NA,1,NA,NA,7,20,116,NA,NA,125,4847,9,73,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-17","north_east_and_yorkshire",NA,NA,2,NA,1,11,19,110,NA,NA,203,22682,35,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-18","north_east_and_yorkshire",NA,NA,NA,NA,NA,7,19,108,NA,NA,193,23101,32,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-19","north_east_and_yorkshire",1,NA,NA,NA,NA,21,19,112,NA,NA,190,18271,55,102,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-20","north_east_and_yorkshire",NA,NA,NA,NA,NA,11,20,104,NA,NA,131,20478,35,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-21","north_east_and_yorkshire",1,NA,NA,NA,NA,14,19,107,NA,NA,171,16757,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-22","north_east_and_yorkshire",NA,NA,NA,NA,NA,17,19,94,NA,NA,141,6094,26,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-23","north_east_and_yorkshire",NA,NA,NA,NA,NA,15,18,105,NA,NA,127,5243,37,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-24","north_east_and_yorkshire",2,NA,1,NA,NA,15,17,108,NA,NA,179,25303,59,30,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-25","north_east_and_yorkshire",NA,NA,NA,NA,NA,11,19,98,NA,NA,191,24599,78,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-26","north_east_and_yorkshire",2,NA,NA,NA,NA,13,16,94,NA,NA,185,20025,83,62,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-27","north_east_and_yorkshire",NA,NA,NA,NA,NA,11,18,92,NA,NA,176,24346,79,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-28","north_east_and_yorkshire",1,NA,NA,NA,NA,16,17,96,NA,NA,173,17025,71,66,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-29","north_east_and_yorkshire",NA,NA,NA,NA,NA,11,14,97,NA,NA,173,5653,69,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-30","north_east_and_yorkshire",1,1,NA,NA,NA,12,13,101,NA,NA,176,4272,96,39,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-31","north_east_and_yorkshire",1,NA,NA,NA,NA,22,12,98,NA,NA,182,11260,80,56,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-01","north_east_and_yorkshire",NA,NA,NA,NA,NA,17,12,92,NA,NA,283,28555,175,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-02","north_east_and_yorkshire",2,1,NA,NA,NA,13,13,101,NA,NA,299,20158,211,27,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-03","north_east_and_yorkshire",NA,NA,1,NA,NA,12,15,96,NA,NA,348,20772,224,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-04","north_east_and_yorkshire",NA,NA,NA,NA,NA,15,14,90,NA,NA,356,17925,247,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-05","north_east_and_yorkshire",NA,NA,NA,NA,NA,7,13,80,NA,NA,284,6570,233,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-06","north_east_and_yorkshire",NA,NA,NA,NA,NA,16,14,84,NA,NA,297,5711,189,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-07","north_east_and_yorkshire",NA,NA,NA,NA,NA,25,15,98,NA,NA,467,24074,386,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-08","north_east_and_yorkshire",1,NA,NA,NA,NA,18,14,101,NA,NA,460,25781,390,32,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-09","north_east_and_yorkshire",NA,NA,NA,NA,NA,23,13,99,NA,NA,481,20220,451,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-10","north_east_and_yorkshire",1,NA,NA,NA,NA,18,13,99,NA,NA,466,21961,431,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-11","north_east_and_yorkshire",2,NA,NA,NA,NA,20,12,101,NA,NA,413,17918,401,14,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-12","north_east_and_yorkshire",NA,NA,1,NA,NA,12,14,106,NA,NA,391,7132,362,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-13","north_east_and_yorkshire",1,NA,1,NA,NA,32,15,98,NA,NA,381,5436,277,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-14","north_east_and_yorkshire",NA,NA,1,NA,NA,25,17,111,NA,NA,637,26033,589,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-15","north_east_and_yorkshire",2,NA,NA,NA,NA,21,18,126,NA,NA,548,27213,614,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-16","north_east_and_yorkshire",NA,NA,NA,NA,NA,34,18,124,NA,NA,651,22452,642,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-17","north_east_and_yorkshire",NA,NA,NA,NA,NA,40,19,129,NA,NA,697,25092,741,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-18","north_east_and_yorkshire",NA,NA,NA,NA,NA,39,21,149,NA,NA,711,20724,700,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-19","north_east_and_yorkshire",2,NA,1,NA,NA,28,20,163,NA,NA,588,8144,402,7,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-20","north_east_and_yorkshire",2,NA,2,NA,NA,35,27,185,NA,NA,654,7200,421,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-21","north_east_and_yorkshire",2,NA,NA,NA,NA,36,22,175,NA,NA,1041,28651,867,10,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-22","north_east_and_yorkshire",3,NA,NA,NA,NA,40,29,187,NA,NA,1140,29839,624,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-23","north_east_and_yorkshire",NA,NA,NA,NA,NA,42,24,177,NA,NA,1322,26314,654,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-24","north_east_and_yorkshire",2,NA,NA,NA,NA,38,25,182,NA,NA,1377,27441,473,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-25","north_east_and_yorkshire",NA,1,NA,NA,NA,36,26,183,NA,NA,1386,23239,672,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-26","north_east_and_yorkshire",1,NA,NA,NA,NA,56,25,185,NA,NA,1254,10041,520,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-27","north_east_and_yorkshire",5,NA,1,NA,NA,48,24,196,NA,NA,1466,8717,553,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-28","north_east_and_yorkshire",2,NA,NA,NA,NA,40,29,217,NA,NA,2116,33061,833,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-29","north_east_and_yorkshire",3,NA,2,NA,NA,70,30,215,NA,NA,2272,31866,508,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-30","north_east_and_yorkshire",NA,1,NA,NA,NA,64,29,222,NA,NA,2508,29577,737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-01","north_east_and_yorkshire",4,NA,1,NA,NA,53,34,254,NA,NA,2496,30949,750,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02","north_east_and_yorkshire",2,1,NA,NA,NA,55,39,252,NA,NA,2289,26130,512,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03","north_east_and_yorkshire",5,NA,1,NA,NA,82,47,262,NA,NA,2195,12222,514,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-04","north_east_and_yorkshire",NA,NA,1,NA,NA,102,46,286,NA,NA,2408,11247,641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-05","north_east_and_yorkshire",NA,1,2,NA,NA,95,49,322,NA,NA,3445,34665,823,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-06","north_east_and_yorkshire",4,NA,NA,NA,NA,107,55,376,NA,NA,3851,35493,532,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-07","north_east_and_yorkshire",1,1,4,NA,NA,111,66,420,NA,NA,4278,30902,751,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-08","north_east_and_yorkshire",5,NA,1,NA,NA,121,64,442,NA,NA,3629,31443,386,0,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-09","north_east_and_yorkshire",7,NA,2,NA,NA,113,65,473,NA,NA,3454,26903,455,0,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-10","north_east_and_yorkshire",4,NA,2,NA,NA,103,72,511,NA,NA,3180,13038,374,0,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-11","north_east_and_yorkshire",4,NA,2,NA,NA,127,75,543,NA,NA,3274,10731,500,0,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-12","north_east_and_yorkshire",4,1,1,NA,NA,142,74,592,NA,NA,4585,32566,679,0,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-13","north_east_and_yorkshire",9,NA,1,NA,NA,150,84,643,NA,NA,4938,34943,341,0,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-14","north_east_and_yorkshire",10,NA,1,NA,NA,183,85,657,NA,NA,5506,32485,476,0,1,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-15","north_east_and_yorkshire",9,2,NA,NA,NA,154,82,704,NA,NA,6123,34928,318,0,1,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-16","north_east_and_yorkshire",8,1,3,NA,NA,157,91,732,NA,NA,5377,30677,291,0,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-17","north_east_and_yorkshire",6,1,1,NA,NA,141,97,771,NA,NA,3728,13518,202,0,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-18","north_east_and_yorkshire",11,NA,1,NA,NA,164,98,815,NA,NA,3516,11496,479,0,1,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-19","north_east_and_yorkshire",19,2,3,NA,NA,197,102,850,NA,NA,4892,33887,593,0,3,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-20","north_east_and_yorkshire",11,1,4,NA,NA,205,99,884,NA,NA,3839,30909,735,0,NA,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-21","north_east_and_yorkshire",10,3,NA,NA,NA,215,105,927,NA,NA,3191,27955,66,0,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-22","north_east_and_yorkshire",8,2,5,NA,NA,205,109,943,NA,NA,2850,28008,505,0,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-23","north_east_and_yorkshire",8,2,2,NA,NA,188,122,1026,NA,NA,2332,23428,615,0,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-24","north_east_and_yorkshire",12,1,10,NA,NA,161,135,1050,NA,NA,1959,9615,490,0,NA,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-25","north_east_and_yorkshire",13,1,3,NA,NA,220,139,1069,NA,NA,1714,8800,630,0,NA,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-26","north_east_and_yorkshire",14,4,2,NA,NA,178,148,1152,NA,NA,2506,28373,451,1,NA,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-27","north_east_and_yorkshire",12,1,3,NA,NA,212,156,1168,NA,NA,2376,26381,404,0,1,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-28","north_east_and_yorkshire",15,NA,2,NA,NA,170,156,1137,NA,NA,2369,24531,227,0,2,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-29","north_east_and_yorkshire",14,1,3,NA,NA,154,159,1134,NA,NA,2213,26739,118,0,1,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-30","north_east_and_yorkshire",12,1,1,NA,NA,125,159,1111,NA,NA,2043,21357,210,1,NA,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-31","north_east_and_yorkshire",15,2,5,NA,NA,149,158,1112,NA,NA,1668,8627,285,1,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-01","north_east_and_yorkshire",9,2,4,NA,NA,132,143,1117,NA,NA,1657,7921,309,1,NA,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02","north_east_and_yorkshire",8,NA,3,NA,NA,144,142,1146,NA,NA,2499,27093,293,0,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-03","north_east_and_yorkshire",14,NA,4,NA,NA,178,140,1097,NA,NA,2446,25930,70,0,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-04","north_east_and_yorkshire",10,3,1,NA,NA,168,141,1055,NA,NA,2830,22678,6,0,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-16","north_west",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-17","north_west",3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-18","north_west",6,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-19","north_west",8,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-20","north_west",8,NA,NA,NA,NA,56,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-21","north_west",12,NA,NA,NA,NA,71,NA,162,NA,NA,NA,NA,NA,NA,NA,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-22","north_west",12,NA,NA,1,NA,83,NA,190,NA,NA,NA,NA,NA,NA,NA,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-23","north_west",18,NA,1,NA,1,86,NA,237,NA,NA,NA,NA,NA,NA,NA,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-24","north_west",19,1,1,2,1,122,NA,251,NA,NA,NA,NA,NA,NA,NA,1,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-25","north_west",18,NA,1,NA,3,187,NA,332,NA,NA,NA,NA,NA,NA,1,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-26","north_west",29,NA,1,1,3,184,NA,381,NA,NA,NA,NA,NA,NA,2,NA,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-27","north_west",37,NA,3,1,3,219,NA,553,NA,NA,NA,NA,NA,NA,3,2,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-28","north_west",28,3,2,3,4,210,NA,665,NA,NA,NA,NA,NA,NA,1,1,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-29","north_west",46,1,2,5,6,198,NA,819,NA,NA,NA,NA,NA,NA,NA,3,8,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-30","north_west",68,1,1,6,2,420,NA,982,NA,NA,NA,NA,NA,NA,NA,7,13,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-31","north_west",52,3,4,11,8,342,NA,1143,NA,NA,NA,NA,NA,NA,NA,3,10,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-01","north_west",88,4,4,15,7,466,NA,1451,NA,NA,NA,NA,NA,NA,1,7,11,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-02","north_west",100,3,7,13,11,434,102,1530,NA,NA,NA,NA,NA,NA,2,9,18,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-03","north_west",97,6,5,19,8,446,138,1714,NA,NA,NA,NA,NA,NA,5,7,17,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-04","north_west",95,6,2,20,6,398,154,2134,NA,NA,NA,NA,NA,NA,4,4,19,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-05","north_west",105,5,7,27,15,379,179,2288,NA,NA,NA,NA,NA,NA,2,10,13,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-06","north_west",98,7,3,24,10,392,171,2529,NA,NA,NA,NA,NA,NA,2,5,11,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-07","north_west",138,10,4,32,4,375,243,2620,NA,NA,NA,NA,NA,NA,1,15,34,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-08","north_west",126,3,3,35,7,410,212,2576,NA,NA,NA,NA,NA,NA,2,13,17,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-09","north_west",113,7,8,36,8,477,276,2754,NA,NA,NA,NA,NA,NA,3,7,20,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-10","north_west",120,7,8,38,8,352,264,2901,NA,NA,NA,NA,NA,NA,1,7,18,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-11","north_west",138,12,3,47,5,313,305,3008,NA,NA,NA,NA,NA,NA,2,13,27,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-12","north_west",128,15,11,59,10,294,303,3014,NA,NA,NA,NA,NA,NA,2,8,16,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
